ref	start	stop	domain	dScore	rDomain	dMatch	phylum	pScore	rPhylum	pMatch	class	cScore	rClass	cMatch	order	oScore	rOrder	oMatch	family	fScore	rFamily	fMatch	genus	gScore	rGenus	gMatch
818400	1201	1275	Bacteria	1.0	Bacteria	1	Proteobacteria	0.91	Proteobacteria	1	Alphaproteobacteria	0.86	Alphaproteobacteria	1	Rhizobiales	0.86	Rhizobiales	1	Rhizobiaceae	0.74	Rhizobiales	0	Ensifer	0.72	Rhizobiaceae	0
57709	579	653	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Firmicutes	0	Epsilonproteobacteria	1.0	Bacilli	0	Campylobacterales	1.0	Bacillales	0	Helicobacteraceae	1.0	Bacillales	0	Helicobacter	1.0	Staphylococcaceae	0
568473	1081	1155	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.99	Enterobacteriales	1	Enterobacteriaceae	0.99	Enterobacteriales	0	Citrobacter	0.45	Enterobacteriaceae	0
773376	186	260	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	1.0	Betaproteobacteria	1	Burkholderiales	1.0	Burkholderiales	1	Comamonadaceae	1.0	Burkholderiales	0	Simplicispira	0.34	Comamonadaceae	0
4479979	1262	1336	Bacteria	1.0	Bacteria	1	Firmicutes	0.91	Firmicutes	1	Bacilli	0.9	Clostridia	0	Bacillales	0.9	Clostridiales	0	Bacillales_Incertae Sedis XI	0.82	Clostridiales	0	Gemella	0.82	Lachnospiraceae	0
1074518	316	390	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.97	Bacilli	1	Bacillales	0.97	Bacillales	1	Staphylococcaceae	0.97	Bacillales	0	Staphylococcus	0.97	Staphylococcaceae	0
263368	1045	1119	Bacteria	1.0	Bacteria	1	Chlamydiae	0.09	Proteobacteria	0	Chlamydiae	0.09	Deltaproteobacteria	0	Chlamydiales	0.09	Syntrophobacterales	0	Chlamydiaceae	0.09	Syntrophobacterales	0	Chlamydophila	0.09	Syntrophorhabdaceae	0
4377309	526	600	Bacteria	1.0	Bacteria	1	Proteobacteria	0.69	Proteobacteria	1	Deltaproteobacteria	0.51	Deltaproteobacteria	1	Desulfovibrionales	0.25	Desulfobacterales	0	Desulfohalobiaceae	0.11	Desulfobacterales	0	Desulfonatronospira	0.1	Desulfobacteraceae	0
620513	125	199	Bacteria	0.99	Bacteria	1	Proteobacteria	0.88	Proteobacteria	1	Betaproteobacteria	0.75	Betaproteobacteria	1	Neisseriales	0.68	Neisseriales	1	Neisseriaceae	0.68	Neisseriales	0	Neisseria	0.61	Neisseriaceae	0
662760	356	430	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.91	Actinomycetales	0	Propionibacterium	0.82	Propionibacteriaceae	0
445702	24	98	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Fusobacteria	0	Bacilli	0.98	Fusobacteriia	0	Bacillales	0.98	Fusobacteriales	0	Staphylococcaceae	0.91	Fusobacteriales	0	Staphylococcus	0.91	Fusobacteriaceae	0
333738	559	633	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Firmicutes	0	Gammaproteobacteria	1.0	Bacilli	0	Aeromonadales	1.0	Bacillales	0	Aeromonadaceae	1.0	Bacillales	0	Aeromonas	1.0	Bacillaceae	0
429862	548	622	Bacteria	0.98	Bacteria	1	Firmicutes	0.68	Cyanobacteria	0	Clostridia	0.68	Chloroplast	0	Clostridiales	0.62	Chlorophyta	0	Clostridiaceae 1	0.49	Chlorophyta	0	Clostridium sensu stricto	0.22	Mamiellaceae	0
2936742	516	590	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Bacteroidia	0.99	Bacteroidia	1	Bacteroidales	0.99	Bacteroidales	1	Bacteroidaceae	0.99	Bacteroidales	0	Bacteroides	0.99	Bacteroidaceae	0
987046	1196	1270	Bacteria	0.96	Bacteria	1	Chloroflexi	0.47	Chloroflexi	1	Anaerolineae	0.43	Anaerolineae	1	Anaerolineales	0.43	SBR1031	0	Anaerolineaceae	0.43	SBR1031	0	Levilinea	0.18	A4b	0
495878	162	236	Bacteria	0.99	Bacteria	1	Actinobacteria	0.86	Actinobacteria	1	Actinobacteria	0.86	Actinobacteria	1	Actinomycetales	0.86	Actinomycetales	1	Corynebacteriaceae	0.54	Actinomycetales	0	Corynebacterium	0.53	Corynebacteriaceae	0
269478	44	118	Bacteria	0.96	Bacteria	1	Actinobacteria	0.23	Firmicutes	0	Actinobacteria	0.23	Erysipelotrichi	0	Acidimicrobiales	0.08	Erysipelotrichales	0	Iamiaceae	0.05	Erysipelotrichales	0	Iamia	0.05	Erysipelotrichaceae	0
969847	51	125	Bacteria	1.0	Bacteria	1	Firmicutes	0.95	Firmicutes	1	Bacilli	0.94	Bacilli	1	Bacillales	0.94	Bacillales	1	Staphylococcaceae	0.82	Bacillales	0	Staphylococcus	0.72	Staphylococcaceae	0
743256	747	821	Bacteria	1.0	Archaea	0	Firmicutes	1.0	Crenarchaeota	0	Bacilli	1.0	Thaumarchaeota	0	Bacillales	1.0	Cenarchaeales	0	Staphylococcaceae	1.0	Cenarchaeales	0	Staphylococcus	1.0	Cenarchaeaceae	0
426255	313	387	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Bacteroidetes	0	Actinobacteria	1.0	Bacteroidia	0	Actinomycetales	1.0	Bacteroidales	0	Micromonosporaceae	0.66	Bacteroidales	0	Actinoplanes	0.49	Bacteroidaceae	0
902242	605	679	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.94	Actinomycetales	0	Propionibacterium	0.75	Propionibacteriaceae	0
914708	1074	1148	Bacteria	1.0	Bacteria	1	Firmicutes	0.96	Firmicutes	1	Bacilli	0.95	Bacilli	1	Lactobacillales	0.92	Lactobacillales	1	Streptococcaceae	0.82	Lactobacillales	0	Streptococcus	0.81	Streptococcaceae	0
921346	109	183	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Flavobacteria	1.0	Flavobacteriia	0	Flavobacteriales	1.0	Flavobacteriales	1	Flavobacteriaceae	1.0	Flavobacteriales	0	Cloacibacterium	0.95	[Weeksellaceae]	0
872001	781	855	Bacteria	1.0	Bacteria	1	Firmicutes	0.84	Firmicutes	1	Bacilli	0.81	Bacilli	1	Bacillales	0.78	Bacillales	1	Bacillales_Incertae Sedis XII	0.43	Bacillales	0	Exiguobacterium	0.43	[Exiguobacteraceae]	0
409239	955	1029	Bacteria	1.0	Bacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinobacteria	0.93	Actinobacteria	1	Actinomycetales	0.93	Actinomycetales	1	Propionibacteriaceae	0.85	Actinomycetales	0	Propionibacterium	0.85	Propionibacteriaceae	0
700673	460	534	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Gammaproteobacteria	0.98	Gammaproteobacteria	1	Alteromonadales	0.14	Enterobacteriales	0	Ferrimonadaceae	0.14	Enterobacteriales	0	Ferrimonas	0.14	Enterobacteriaceae	0
222726	498	572	Bacteria	1.0	Bacteria	1	Spirochaetes	0.55	Spirochaetes	1	Spirochaetes	0.55	Spirochaetes	1	Spirochaetales	0.55	Spirochaetales	1	Spirochaetaceae	0.54	Spirochaetales	0	Treponema	0.28	Spirochaetaceae	0
822953	1129	1203	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.98	Bacillales	1	Staphylococcaceae	0.86	Bacillales	0	Staphylococcus	0.86	Staphylococcaceae	0
4464333	1181	1255	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Alphaproteobacteria	0.98	Alphaproteobacteria	1	Rhizobiales	0.8	Rhodospirillales	0	Beijerinckiaceae	0.19	Rhodospirillales	0	Chelatococcus	0.19	Rhodospirillaceae	0
59570	187	261	Bacteria	1.0	Bacteria	1	TM7	0.53	Firmicutes	0	TM7_genera_incertae_sedis	0.53	Clostridia	0	TM7_genera_incertae_sedis	0.53	Clostridiales	0	TM7_genera_incertae_sedis	0.53	Clostridiales	0	TM7_genera_incertae_sedis	0.53	NA	NA	145612	146	220	Bacteria	1.0	Bacteria	1	Firmicutes	0.96	Firmicutes	1	Clostridia	0.92	Clostridia	1	Clostridiales	0.92	Clostridiales	1	Lachnospiraceae	0.9	Clostridiales	0	Lachnospiracea_incertae_sedis	0.73	NA	NA	4359081	660	734	Bacteria	1.0	Bacteria	1	Acidobacteria	0.96	Acidobacteria	1	Acidobacteria_Gp4	0.95	[Chloracidobacteria]	0	Gp4	0.95	RB41	0	Gp4	0.95	RB41	0	Gp4	0.95	Ellin6075	0
1050458	1288	1362	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
505249	828	902	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Firmicutes	0	Actinobacteria	0.99	Clostridia	0	Actinomycetales	0.99	Clostridiales	0	Nocardioidaceae	0.68	Clostridiales	0	Nocardioides	0.68	NA	NA	1002035	1162	1236	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.97	Bacillales	1	Staphylococcaceae	0.95	Bacillales	0	Staphylococcus	0.95	Staphylococcaceae	0
1755129	465	539	Bacteria	1.0	Bacteria	1	Proteobacteria	0.77	Proteobacteria	1	Deltaproteobacteria	0.7	Deltaproteobacteria	1	Syntrophobacterales	0.19	Desulfobacterales	0	Syntrophaceae	0.11	Desulfobacterales	0	Desulfobacca	0.11	Desulfobacteraceae	0
143881	573	647	Bacteria	1.0	Bacteria	1	Proteobacteria	0.47	Firmicutes	0	Epsilonproteobacteria	0.16	Clostridia	0	Campylobacterales	0.11	Clostridiales	0	Helicobacteraceae	0.11	Clostridiales	0	Sulfurovum	0.11	Ruminococcaceae	0
643592	633	707	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.84	Bacilli	1	Bacillales	0.8	Bacillales	1	Staphylococcaceae	0.71	Bacillales	0	Staphylococcus	0.59	Staphylococcaceae	0
320339	500	574	Bacteria	1.0	Bacteria	1	Proteobacteria	0.89	Proteobacteria	1	Epsilonproteobacteria	0.59	Betaproteobacteria	0	Campylobacterales	0.39	Neisseriales	0	Helicobacteraceae	0.38	Neisseriales	0	Sulfurovum	0.37	Neisseriaceae	0
321828	155	229	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Firmicutes	0	Betaproteobacteria	1.0	Bacilli	0	Burkholderiales	0.95	Lactobacillales	0	Comamonadaceae	0.93	Lactobacillales	0	Roseateles	0.29	Carnobacteriaceae	0
885169	1147	1221	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	0.98	Betaproteobacteria	1	Neisseriales	0.85	Neisseriales	1	Neisseriaceae	0.85	Neisseriales	0	Neisseria	0.85	Neisseriaceae	0
1067809	601	675	Bacteria	0.99	Bacteria	1	Proteobacteria	0.81	Proteobacteria	1	Betaproteobacteria	0.53	Betaproteobacteria	1	Neisseriales	0.39	Neisseriales	1	Neisseriaceae	0.39	Neisseriales	0	Stenoxybacter	0.07	Neisseriaceae	0
4223761	883	957	Archaea	0.64	Archaea	1	Euryarchaeota	0.56	Euryarchaeota	1	Thermoplasmata	0.15	Thermoplasmata	1	Thermoplasmatales	0.15	E2	0	Thermoplasmatales_incertae_sedis	0.08	E2	0	Thermogymnomonas	0.08	DHVEG-1	0
990219	914	988	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.86	Bacilli	1	Lactobacillales	0.46	Lactobacillales	1	Streptococcaceae	0.37	Lactobacillales	0	Streptococcus	0.37	Streptococcaceae	0
332072	417	491	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.64	Firmicutes	0	Sphingobacteria	0.49	Clostridia	0	Sphingobacteriales	0.49	Clostridiales	0	Chitinophagaceae	0.39	Clostridiales	0	Ferruginibacter	0.3	Peptostreptococcaceae	0
864182	797	871	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.98	Bacilli	1	Lactobacillales	0.98	Lactobacillales	1	Streptococcaceae	0.98	Lactobacillales	0	Lactococcus	0.98	Streptococcaceae	0
1112206	1195	1269	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.98	Bacteroidetes	1	Flavobacteria	0.97	Flavobacteriia	0	Flavobacteriales	0.97	Flavobacteriales	1	Flavobacteriaceae	0.97	Flavobacteriales	0	Marixanthomonas	0.2	Flavobacteriaceae	0
170652	918	992	Bacteria	1.0	Bacteria	1	Firmicutes	0.78	Proteobacteria	0	Clostridia	0.73	Deltaproteobacteria	0	Clostridiales	0.73	Desulfobacterales	0	Clostridiaceae 1	0.7	Desulfobacterales	0	Clostridium sensu stricto	0.51	Desulfobacteraceae	0
220197	36	110	Bacteria	1.0	Bacteria	1	Proteobacteria	0.94	Proteobacteria	1	Alphaproteobacteria	0.92	Alphaproteobacteria	1	Sphingomonadales	0.91	Sphingomonadales	1	Sphingomonadaceae	0.9	Sphingomonadales	0	Sphingomonas	0.86	Sphingomonadaceae	0
4458671	641	715	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Epsilonproteobacteria	1.0	Epsilonproteobacteria	1	Campylobacterales	1.0	Campylobacterales	1	Campylobacteraceae	0.99	Campylobacterales	0	Arcobacter	0.99	Campylobacteraceae	0
266257	44	118	Bacteria	0.99	Bacteria	1	Firmicutes	0.55	Firmicutes	1	Bacilli	0.54	Bacilli	1	Lactobacillales	0.53	Lactobacillales	1	Lactobacillaceae	0.53	Lactobacillales	0	Lactobacillus	0.53	Lactobacillaceae	0
674662	208	282	Bacteria	1.0	Bacteria	1	Firmicutes	0.87	Firmicutes	1	Clostridia	0.75	Clostridia	1	Clostridiales	0.75	Clostridiales	1	Ruminococcaceae	0.6	Clostridiales	0	Pseudoflavonifractor	0.24	Ruminococcaceae	0
718011	81	155	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.98	Bacilli	1	Lactobacillales	0.97	Lactobacillales	1	Enterococcaceae	0.96	Lactobacillales	0	Enterococcus	0.68	Enterococcaceae	0
253972	1160	1234	Bacteria	1.0	Bacteria	1	Proteobacteria	0.92	Proteobacteria	1	Gammaproteobacteria	0.92	Gammaproteobacteria	1	Gammaproteobacteria_incertae_sedis	0.64	Chromatiales	0	Thiohalobacter	0.59	Chromatiales	0	Thiohalobacter	0.59	Ectothiorhodospiraceae	0
417126	640	714	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Proteobacteria	0	Bacilli	1.0	Gammaproteobacteria	0	Bacillales	1.0	Pseudomonadales	0	Staphylococcaceae	0.99	Pseudomonadales	0	Staphylococcus	0.99	Pseudomonadaceae	0
1035520	842	916	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.9	Bacilli	1	Bacillales	0.28	Bacillales	1	Staphylococcaceae	0.27	Bacillales	0	Staphylococcus	0.27	Staphylococcaceae	0
619053	703	777	Bacteria	1.0	Bacteria	1	Actinobacteria	0.94	Actinobacteria	1	Actinobacteria	0.94	Actinobacteria	1	Actinomycetales	0.93	Actinomycetales	1	Propionibacteriaceae	0.62	Actinomycetales	0	Propionibacterium	0.62	Propionibacteriaceae	0
3330140	754	828	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Alphaproteobacteria	1.0	Alphaproteobacteria	1	Rhizobiales	1.0	Rhizobiales	1	Phyllobacteriaceae	1.0	Rhizobiales	0	Mesorhizobium	0.97	Phyllobacteriaceae	0
584695	1035	1109	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Bacteroidia	1.0	Bacteroidia	1	Bacteroidales	1.0	Bacteroidales	1	Bacteroidaceae	0.92	Bacteroidales	0	Bacteroides	0.92	Bacteroidaceae	0
4441180	9	83	Bacteria	0.95	Bacteria	1	Planctomycetes	0.14	Planctomycetes	1	Phycisphaerae	0.12	Phycisphaerae	1	Phycisphaerales	0.12	AKAU3564	0	Phycisphaeraceae	0.12	AKAU3564	0	Phycisphaera	0.12	NA	NA	654288	1072	1146	Bacteria	1.0	Bacteria	1	Firmicutes	0.96	Firmicutes	1	Bacilli	0.96	Bacilli	1	Bacillales	0.96	Bacillales	1	Staphylococcaceae	0.96	Bacillales	0	Staphylococcus	0.96	Staphylococcaceae	0
996860	551	625	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
968100	871	945	Bacteria	1.0	Bacteria	1	Firmicutes	0.9	Firmicutes	1	Bacilli	0.87	Bacilli	1	Lactobacillales	0.75	Bacillales	0	Leuconostocaceae	0.41	Bacillales	0	Leuconostoc	0.41	Staphylococcaceae	0
709483	1225	1299	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.98	Enterobacteriales	1	Enterobacteriaceae	0.98	Enterobacteriales	0	Salmonella	0.95	Enterobacteriaceae	0
215415	825	899	Bacteria	1.0	Bacteria	1	Firmicutes	0.66	Firmicutes	1	Bacilli	0.61	Bacilli	1	Lactobacillales	0.3	Lactobacillales	1	Streptococcaceae	0.29	Lactobacillales	0	Streptococcus	0.29	Lactobacillaceae	0
4430013	606	680	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	1.0	Lactobacillales	0	Streptococcus	1.0	Streptococcaceae	0
4309661	536	610	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Bacillaceae 2	0.79	Bacillales	0	Halobacillus	0.79	Bacillaceae	0
836444	224	298	Bacteria	1.0	Bacteria	1	Proteobacteria	0.69	Proteobacteria	1	Alphaproteobacteria	0.62	Alphaproteobacteria	1	Rickettsiales	0.48	Rickettsiales	1	Anaplasmataceae	0.48	Rickettsiales	0	Ehrlichia	0.35	Rickettsiaceae	0
283417	508	582	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Gammaproteobacteria	0.99	Gammaproteobacteria	1	Aeromonadales	0.9	Enterobacteriales	0	Aeromonadaceae	0.9	Enterobacteriales	0	Aeromonas	0.9	Enterobacteriaceae	0
739782	232	306	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Alphaproteobacteria	0.65	Gammaproteobacteria	0	Rhodobacterales	0.13	Alteromonadales	0	Rhodobacteraceae	0.13	Alteromonadales	0	Pseudovibrio	0.12	OM60	0
4457119	294	368	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Bacilli	0.86	Bacilli	1	Bacillales	0.86	Bacillales	1	Bacillaceae 1	0.51	Bacillales	0	Geobacillus	0.49	Bacillaceae	0
16712	856	930	Bacteria	1.0	Bacteria	1	Proteobacteria	0.95	Proteobacteria	1	Alphaproteobacteria	0.83	Alphaproteobacteria	1	Rickettsiales	0.83	Rickettsiales	1	Anaplasmataceae	0.83	Rickettsiales	0	Ehrlichia	0.83	Anaplasmataceae	0
4393217	1186	1260	Bacteria	1.0	Bacteria	1	Cyanobacteria/Chloroplast	0.99	Cyanobacteria	0	Cyanobacteria	0.99	Oscillatoriophycideae	0	Family VII	0.89	Chroococcales	0	Family VII	0.89	Chroococcales	0	GpVII	0.89	Cyanobacteriaceae	0
942303	37	111	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.98	Bacilli	1	Bacillales	0.98	Bacillales	1	Staphylococcaceae	0.96	Bacillales	0	Staphylococcus	0.96	Staphylococcaceae	0
183024	614	688	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Gammaproteobacteria	0.98	Gammaproteobacteria	1	Pseudomonadales	0.82	Pseudomonadales	1	Pseudomonadaceae	0.82	Pseudomonadales	0	Pseudomonas	0.75	Pseudomonadaceae	0
150216	147	221	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.97	Bacillales	1	Bacillaceae 1	0.94	Bacillales	0	Bacillus	0.94	Bacillaceae	0
396007	439	513	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.99	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
4061277	1144	1218	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.71	Enterobacteriales	1	Enterobacteriaceae	0.71	Enterobacteriales	0	Salmonella	0.71	Enterobacteriaceae	0
2010658	436	510	Bacteria	0.97	Bacteria	1	Proteobacteria	0.2	Verrucomicrobia	0	Alphaproteobacteria	0.13	[Spartobacteria]	0	Rhodospirillales	0.13	[Chthoniobacterales]	0	Rhodospirillaceae	0.13	[Chthoniobacterales]	0	Defluviicoccus	0.11	01D2Z36	0
861329	279	353	Bacteria	1.0	Bacteria	1	Firmicutes	0.8	Firmicutes	1	Clostridia	0.8	Clostridia	1	Clostridiales	0.79	Clostridiales	1	Clostridiales_Incertae Sedis XI	0.7	Clostridiales	0	Anaerococcus	0.7	[Tissierellaceae]	0
4113615	321	395	Bacteria	1.0	Bacteria	1	Proteobacteria	0.96	Proteobacteria	1	Betaproteobacteria	0.66	Betaproteobacteria	1	Burkholderiales	0.66	Burkholderiales	1	Burkholderiaceae	0.33	Burkholderiales	0	Pandoraea	0.08	Burkholderiaceae	0
97372	176	250	Bacteria	0.99	Bacteria	1	Actinobacteria	0.49	Planctomycetes	0	Actinobacteria	0.49	Planctomycetia	0	Actinomycetales	0.47	Pirellulales	0	Microbacteriaceae	0.21	Pirellulales	0	Klugiella	0.11	Pirellulaceae	0
4340545	817	891	Bacteria	0.98	Bacteria	1	Proteobacteria	0.91	Proteobacteria	1	Gammaproteobacteria	0.91	Gammaproteobacteria	1	Pasteurellales	0.76	Pasteurellales	1	Pasteurellaceae	0.76	Pasteurellales	0	Phocoenobacter	0.1	Pasteurellaceae	0
3595901	387	461	Bacteria	1.0	Bacteria	1	Proteobacteria	0.36	OP3	0	Deltaproteobacteria	0.11	PBS-25	0	Desulfobacterales	0.06	NA	NA	Desulfobacteraceae	0.05	NA	NA	Desulforegula	0.04	NA	NA	935452	1207	1281	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.96	Actinomycetales	0	Propionibacterium	0.94	Propionibacteriaceae	0
393138	245	319	Bacteria	1.0	Bacteria	1	Actinobacteria	0.92	Fusobacteria	0	Actinobacteria	0.92	Fusobacteriia	0	Actinomycetales	0.81	Fusobacteriales	0	Corynebacteriaceae	0.72	Fusobacteriales	0	Corynebacterium	0.72	Fusobacteriaceae	0
819735	9	83	Bacteria	0.92	Bacteria	1	Firmicutes	0.19	Proteobacteria	0	Clostridia	0.13	Gammaproteobacteria	0	Clostridiales	0.13	Thiohalorhabdales	0	Lachnospiraceae	0.05	Thiohalorhabdales	0	Howardella	0.02	Thiohalorhabdaceae	0
1014520	438	512	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Gammaproteobacteria	0.98	Gammaproteobacteria	1	Pasteurellales	0.84	Pasteurellales	1	Pasteurellaceae	0.84	Pasteurellales	0	Haemophilus	0.61	Pasteurellaceae	0
848580	154	228	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.89	Bacteroidetes	1	Bacteroidia	0.87	Bacteroidia	1	Bacteroidales	0.87	Bacteroidales	1	Bacteroidaceae	0.82	Bacteroidales	0	Bacteroides	0.82	Bacteroidaceae	0
3686380	321	395	Bacteria	1.0	Bacteria	1	Proteobacteria	0.67	Proteobacteria	1	Deltaproteobacteria	0.65	Deltaproteobacteria	1	Desulfobacterales	0.5	Desulfobacterales	1	Desulfobacteraceae	0.48	Desulfobacterales	0	Desulfobacterium	0.0	Desulfobacteraceae	0
419967	1046	1120	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Betaproteobacteria	0.97	Betaproteobacteria	1	Burkholderiales	0.95	Burkholderiales	1	Burkholderiales_incertae_sedis	0.22	Burkholderiales	0	Thiomonas	0.22	Comamonadaceae	0
4312852	479	553	Archaea	0.54	Archaea	1	Crenarchaeota	0.28	Crenarchaeota	1	Thermoprotei	0.28	Thaumarchaeota	0	Desulfurococcales	0.11	Cenarchaeales	0	Desulfurococcaceae	0.11	Cenarchaeales	0	Sulfophobococcus	0.05	Cenarchaeaceae	0
340622	339	413	Bacteria	1.0	Bacteria	1	Firmicutes	0.83	Firmicutes	1	Clostridia	0.77	Clostridia	1	Clostridiales	0.75	Clostridiales	1	Peptostreptococcaceae	0.49	Clostridiales	0	Acetoanaerobium	0.09	Ruminococcaceae	0
2507249	877	951	Bacteria	1.0	Bacteria	1	Firmicutes	0.44	Spirochaetes	0	Negativicutes	0.17	GN05	0	Selenomonadales	0.17	IF025	0	Veillonellaceae	0.17	IF025	0	Acetonema	0.1	NA	NA	274482	914	988	Bacteria	0.99	Bacteria	1	Firmicutes	0.77	Firmicutes	1	Bacilli	0.74	Bacilli	1	Lactobacillales	0.74	Lactobacillales	1	Lactobacillaceae	0.74	Lactobacillales	0	Lactobacillus	0.74	Lactobacillaceae	0
272978	904	978	Bacteria	0.96	Bacteria	1	Firmicutes	0.5	Firmicutes	1	Clostridia	0.22	Clostridia	1	Clostridiales	0.22	Clostridiales	1	Syntrophomonadaceae	0.09	Clostridiales	0	Thermosyntropha	0.09	Clostridiaceae	0
710644	348	422	Bacteria	1.0	Bacteria	1	Firmicutes	0.97	Firmicutes	1	Clostridia	0.97	Clostridia	1	Clostridiales	0.97	Clostridiales	1	Lachnospiraceae	0.96	Clostridiales	0	Clostridium XlVa	0.44	NA	NA	4316043	1070	1144	Bacteria	1.0	Bacteria	1	Firmicutes	0.38	Firmicutes	1	Clostridia	0.28	Clostridia	1	Clostridiales	0.28	Clostridiales	1	Clostridiales_Incertae Sedis XI	0.17	Clostridiales	0	Parvimonas	0.14	NA	NA	630479	270	344	Bacteria	1.0	Bacteria	1	Proteobacteria	0.74	Proteobacteria	1	Gammaproteobacteria	0.36	Gammaproteobacteria	1	Pseudomonadales	0.35	Pseudomonadales	1	Moraxellaceae	0.35	Pseudomonadales	0	Acinetobacter	0.35	Moraxellaceae	0
951728	960	1034	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	0.98	Staphylococcaceae	0
